OB06G17680.1	OB07G28550.1	349
OB07G16100.1	OB07G14640.1	328
OB06G33180.1	OB02G13500.1	1268
OB07G23880.1	OB03G32220.1	749
OB04G16730.1	OB04G16750.1	434
OB01G53210.1	OB08G15230.1	175
OB05G24220.1	OB05G24260.1	689
OB05G11660.1	OB06G23760.1	407
OB04G19040.1	OB03G40360.1	655
OB07G21240.1	OB10G13010.1	460
OB08G20080.1	OB07G10720.1	466
OB01G53220.1	OB08G15230.1	158
OB02G15430.1	OB09G17060.1	343
OB03G28930.1	OB06G17370.1	358
OB01G26180.1	OB06G27830.1	693
OB02G31650.1	OB04G25370.1	608
OB03G30420.1	OB04G23920.1	465
OB06G20840.1	OB04G33030.1	349
OB01G38260.1	OB02G26190.1	1403
OB01G36450.1	OB10G23610.1	236
OB07G10730.1	OB08G20080.1	444
OB02G15440.1	OB09G17060.1	353
OB07G29290.1	OB07G29280.1	346
OB02G29310.1	OB04G22330.1	409
OB05G30020.1	OB07G11400.1	836
OB08G11740.1	OB09G14070.1	620
OB04G16560.1	OB12G15890.1	840
OB01G37360.1	OB05G35510.1	770
OB05G34140.1	OB01G34030.1	992
OB05G34340.1	OB06G22370.1	623
OB01G44010.1	OB07G15720.1	343
OB03G45640.1	OB05G24720.1	310
OB02G41190.1	OB03G22480.1	497
OB01G14060.1	OB02G32140.1	434
OB02G19830.1	OB03G48050.1	106
OB02G14980.1	OB06G31290.1	732
OB01G19510.1	OB10G18640.1	309
OB02G18420.1	OB06G26030.1	876
OB11G26600.1	OB11G26630.1	496
OB09G23190.1	OB10G15390.1	422
OB01G39800.1	OB09G15590.1	951
OB11G18240.1	OB11G18290.1	409
OB02G13060.1	OB05G13000.1	630
OB03G19750.1	OB03G19790.1	269
OB03G14940.1	OB03G44710.1	316
OB09G20490.1	OB09G20500.1	1343
OB11G21500.1	OB11G21530.1	293
OB02G15910.1	OB02G15770.1	330
OB09G26480.1	OB09G26450.1	339
OB01G33860.1	OB01G44680.1	413
OB01G45660.1	OB05G26750.1	1192
OB01G23000.1	OB07G31480.1	548
OB01G10860.1	OB11G12700.1	175
OB04G12970.1	OB05G25550.1	1200
OB02G20290.1	OB03G14260.1	308
OB02G42560.1	OB06G36010.1	401
OB05G18540.1	OB01G53210.1	268
OB10G18810.1	OB08G22130.1	1002
OB02G41190.1	OB05G19340.1	580
OB09G25050.1	OB08G29680.1	147
OB04G29190.1	OB06G11630.1	723
OB01G39340.1	OB05G30840.1	361
OB03G12240.1	OB07G24940.1	508
OB03G10500.1	OB10G25280.1	293
OB01G14390.1	OB04G22110.1	594
OB01G53220.1	OB05G18540.1	229
OB02G16990.1	OB06G28280.1	697
OB08G11100.1	OB05G30500.1	336
OB04G28010.1	OB10G25290.1	251
OB09G20900.1	OB09G20910.1	228
OB01G54790.1	OB03G22360.1	574
OB08G20910.1	OB09G13580.1	308
OB05G28700.1	OB05G34920.1	692
OB11G14320.1	OB12G14530.1	385
OB05G28130.1	OB05G28140.1	425
OB02G22710.1	OB08G30280.1	343
OB01G43350.1	OB07G12880.1	625
OB03G36210.1	OB12G26380.1	373
OB01G37370.1	OB04G25980.1	284
OB05G26010.1	OB11G12830.1	206
OB03G43880.1	OB07G30000.1	410
OB04G10770.1	OB04G35560.1	157
OB03G14830.1	OB03G14840.1	78.6
OB01G37160.1	OB03G44870.1	198
OB05G33530.1	OB05G12910.1	715
OB01G47400.1	OB05G25520.1	526
OB02G13180.1	OB08G13660.1	410
OB01G54330.1	OB04G19040.1	568
OB02G45430.1	OB11G11090.1	286
OB02G15430.1	OB09G11730.1	313
OB02G35640.1	OB04G30160.1	461
OB10G18400.1	OB10G17280.1	335
OB10G21450.1	OB12G18410.1	595
OB06G14270.1	OB11G11090.1	406
OB03G41460.1	OB12G17130.1	256
OB05G26900.1	OB07G14640.1	325
OB05G29180.1	OB07G22710.1	214
OB07G21950.1	OB12G20320.1	604
OB02G17480.1	OB01G31820.1	2144
OB02G29800.1	OB02G37510.1	962
OB02G26140.1	OB03G32780.1	726
OB02G25320.1	OB06G17710.1	311
OB07G23100.1	OB07G23190.1	828
OB11G27790.1	OB05G17680.1	309
OB01G34560.1	OB01G46810.1	355
OB06G10570.1	OB10G24040.1	167
OB01G43460.1	OB01G43490.1	1149
OB05G19760.1	OB03G25780.1	660
OB01G41890.1	OB03G45060.1	75.1
OB11G27790.1	OB05G17690.1	281
OB02G14090.1	OB02G27010.1	290
OB07G32660.1	OB09G19420.1	371
OB02G25070.1	OB04G16670.1	832
OB05G33690.1	OB05G34210.1	658
OB02G39760.1	OB07G20540.1	355
OB07G21250.1	OB11G22110.1	313
OB07G11530.1	OB10G13640.1	186
OB01G19510.1	OB01G44250.1	323
OB05G10820.1	OB03G14480.1	365
OB04G24430.1	OB02G30780.1	318
OB01G53220.1	OB08G15260.1	191
OB01G32370.1	OB04G16220.1	372
OB03G42770.1	OB07G11820.1	1521
OB10G25060.1	OB10G25030.1	110
OB10G20050.1	OB10G20090.1	574
OB02G19510.1	OB01G40760.1	620
OB01G54790.1	OB07G27510.1	341
OB06G15040.1	OB03G17900.1	474
OB06G35440.1	OB10G24580.1	575
OB02G27040.1	OB07G14370.1	1194
OB02G32130.1	OB05G31830.1	277
OB02G30600.1	OB04G24120.1	338
OB01G36460.1	OB10G23640.1	217
OB01G51120.1	OB04G17660.1	95.5
OB02G31530.1	OB04G25270.1	2257
OB11G16770.1	OB11G16820.1	894
OB01G40980.1	OB07G31300.1	601
OB11G10720.1	OB12G10960.1	573
OB03G13460.1	OB03G13470.1	1669
OB07G12790.1	OB12G26030.1	764
OB04G13860.1	OB04G16030.1	277
OB07G31710.1	OB11G10460.1	375
OB01G25720.1	OB01G25740.1	596
OB02G20290.1	OB10G18630.1	290
OB07G31720.1	OB11G10460.1	395
OB03G39140.1	OB03G20020.1	439
OB03G13200.1	OB03G13210.1	741
OB09G11860.1	OB07G11720.1	814
OB08G23430.1	OB09G16750.1	230
OB02G24390.1	OB04G15440.1	295
OB01G35700.1	OB10G15250.1	185
OB03G22480.1	OB03G22520.1	807
OB01G12500.1	OB05G32310.1	214
OB02G18940.1	OB03G47020.1	566
OB02G19360.1	OB06G25210.1	989
OB01G53250.1	OB11G12160.1	216
OB05G31460.1	OB10G25940.1	265
OB06G34440.1	OB02G12780.1	1696
OB01G31450.1	OB01G33510.1	276
OB08G29890.1	OB08G29910.1	349
OB06G11110.1	OB11G13340.1	155
OB03G28930.1	OB08G21990.1	360
OB01G40640.1	OB02G18920.1	429
OB09G14460.1	OB09G14440.1	749
OB03G37450.1	OB07G14630.1	500
OB01G43910.1	OB05G30010.1	246
OB02G21010.1	OB04G22110.1	627
OB10G25640.1	OB01G29700.1	544
OB09G20900.1	OB09G20940.1	223
OB12G15510.1	OB11G16470.1	1186
OB01G43590.1	OB05G28540.1	564
OB05G22050.1	OB12G11290.1	318
OB10G18400.1	OB11G11090.1	364
OB09G14730.1	OB07G32370.1	373
OB01G13830.1	OB04G16560.1	919
OB02G39940.1	OB06G17300.1	282
OB01G19030.1	OB08G21020.1	913
OB01G17510.1	OB05G30480.1	210
OB01G43350.1	OB09G22900.1	450
OB01G54790.1	OB10G16880.1	375
OB02G17670.1	OB06G27200.1	1242
OB07G31780.1	OB08G23620.1	427
OB01G24060.1	OB03G24410.1	488
OB09G25180.1	OB09G24980.1	110
OB01G40750.1	OB05G30100.1	471
OB02G39130.1	OB05G24580.1	474
OB02G39420.1	OB06G17560.1	292
OB03G47650.1	OB09G13700.1	298
OB07G31700.1	OB06G25460.1	328
OB03G43410.1	OB04G32010.1	510
OB01G32910.1	OB01G38560.1	560
OB04G26250.1	OB04G36360.1	869
OB12G18060.1	OB01G50590.1	481
OB05G26310.1	OB03G41240.1	693
OB04G20250.1	OB11G13780.1	798
OB01G29280.1	OB05G35520.1	537
OB06G25470.1	OB07G31700.1	322
OB06G24060.1	OB05G30970.1	264
OB03G17650.1	OB10G15450.1	653
OB01G39490.1	OB05G30750.1	1380
OB09G17840.1	OB09G17850.1	333
OB04G23890.1	OB03G47760.1	749
OB07G24050.1	OB10G24460.1	152
OB10G12410.1	OB10G12510.1	985
OB07G18950.1	OB01G15710.1	509
OB03G38020.1	OB05G13620.1	951
OB01G11050.1	OB01G11080.1	775
OB03G34780.1	OB01G31010.1	128
OB07G17190.1	OB07G27110.1	84.3
OB08G30030.1	OB08G30040.1	754
OB05G33260.1	OB02G22210.1	454
OB05G14500.1	OB08G26120.1	909
OB03G42730.1	OB12G21020.1	116
OB03G42090.1	OB07G10880.1	329
OB04G28280.1	OB03G27440.1	233
OB03G45230.1	OB07G24940.1	829
OB11G27790.1	OB11G27800.1	291
OB04G28000.1	OB10G25300.1	251
OB05G14630.1	OB06G28090.1	1156
OB01G25370.1	OB01G52180.1	1055
OB04G12660.1	OB10G18920.1	590
OB01G47840.1	OB02G28240.1	989
OB06G35070.1	OB09G19240.1	565
OB03G39250.1	OB03G19870.1	875
OB07G25630.1	OB07G25640.1	1281
OB02G28790.1	OB02G28820.1	555
OB11G13410.1	OB12G13780.1	503
OB03G19880.1	OB03G39250.1	796
OB04G21360.1	OB10G10580.1	338
OB04G17830.1	OB04G26290.1	664
OB07G31720.1	OB11G10490.1	368
OB05G17770.1	OB05G17780.1	556
OB03G25220.1	OB12G11920.1	801
OB03G35800.1	OB12G17220.1	651
OB01G12500.1	OB05G32340.1	214
OB06G34490.1	OB09G20180.1	617
OB02G41930.1	OB06G15470.1	198
OB08G15060.1	OB09G21480.1	303
OB08G18690.1	OB11G28030.1	926
OB07G31730.1	OB11G10490.1	345
OB02G16420.1	OB06G29290.1	2340
OB01G32400.1	OB06G24720.1	705
OB11G10610.1	OB12G10860.1	1214
OB04G29160.1	OB03G35870.1	521
OB02G17910.1	OB06G26750.1	882
OB01G19530.1	OB03G37530.1	196
OB01G51580.1	OB11G21910.1	663
OB03G28630.1	OB07G28610.1	249
OB12G10320.1	OB12G10360.1	251
OB04G31290.1	OB06G33620.1	261
OB02G17820.1	OB09G12060.1	601
OB01G10400.1	OB06G23100.1	299
OB03G14230.1	OB01G44250.1	322
OB09G16210.1	OB09G16220.1	652
OB02G14850.1	OB06G31540.1	725
OB10G24830.1	OB03G10500.1	382
OB01G21690.1	OB02G25080.1	207
OB08G10560.1	OB08G10520.1	744
OB01G41120.1	OB03G42630.1	905
OB01G43670.1	OB05G21670.1	471
OB04G25450.1	OB02G31730.1	747
OB02G33590.1	OB09G11580.1	656
OB02G30600.1	OB09G22840.1	258
OB01G31820.1	OB06G25940.1	1756
OB05G34920.1	OB11G13670.1	602
OB11G11900.1	OB11G11860.1	641
OB09G19240.1	OB02G40630.1	628
OB02G31740.1	OB04G25450.1	784
OB12G20690.1	OB11G25370.1	131
OB12G16070.1	OB12G16080.1	549
OB01G15350.1	OB05G15120.1	164
OB04G29620.1	OB02G35300.1	473
OB09G20910.1	OB09G20970.1	244
OB01G37610.1	OB01G52800.1	375
OB03G25200.1	OB11G10570.1	440
OB02G23100.1	OB08G11380.1	234
OB03G47940.1	OB01G50900.1	332
OB02G31670.1	OB02G31790.1	202
OB02G15870.1	OB06G14110.1	400
OB08G23310.1	OB12G26460.1	402
OB02G17670.1	OB06G27230.1	1207
OB11G11670.1	OB12G12010.1	232
OB05G34360.1	OB12G12260.1	563
OB03G20820.1	OB10G12870.1	198
OB03G11640.1	OB03G11660.1	268
OB03G28620.1	OB04G29190.1	689
OB01G14710.1	OB01G14690.1	439
OB02G16060.1	OB06G29840.1	385
OB03G14480.1	OB03G46160.1	364
OB05G29450.1	OB07G23330.1	345
OB01G12220.1	OB01G12200.1	176
OB06G28990.1	OB11G22780.1	234
OB05G31980.1	OB05G31970.1	473
OB04G24120.1	OB11G12700.1	201
OB02G15890.1	OB06G30070.1	496
OB12G14670.1	OB12G15110.1	453
OB07G10360.1	OB07G10340.1	371
OB04G32720.1	OB04G36100.1	595
OB06G25470.1	OB07G31730.1	305
OB01G29770.1	OB01G29780.1	451
OB07G10980.1	OB07G11060.1	211
OB05G24560.1	OB05G20740.1	149
OB10G18400.1	OB02G41410.1	341
OB01G52710.1	OB03G33570.1	308
OB05G24720.1	OB05G28020.1	278
OB03G30870.1	OB02G25490.1	356
OB04G30090.1	OB02G35530.1	71.6
OB02G20270.1	OB03G14300.1	117
OB02G14230.1	OB12G25200.1	427
OB03G25540.1	OB04G36620.1	760
OB08G16400.1	OB04G31700.1	547
OB01G28200.1	OB07G15190.1	151
OB05G27500.1	OB04G31970.1	343
OB04G11940.1	OB10G15560.1	233
OB07G23080.1	OB07G23390.1	725
OB08G19920.1	OB09G12600.1	1471
OB01G11150.1	OB01G10980.1	709
OB03G16200.1	OB09G17920.1	593
OB07G21950.1	OB12G12230.1	645
OB09G12340.1	OB09G13700.1	271
OB04G24760.1	OB10G13630.1	60.8
OB07G25530.1	OB09G11870.1	632
OB10G24260.1	OB12G14200.1	603
OB03G40030.1	OB11G19150.1	394
OB06G27180.1	OB06G27270.1	1313
OB02G33240.1	OB03G10980.1	298
OB11G12610.1	OB12G13000.1	666
OB04G22000.1	OB10G14190.1	365
OB07G14630.1	OB12G25560.1	603
OB07G27720.1	OB12G22580.1	167
OB06G10040.1	OB12G26200.1	461
OB03G14080.1	OB10G18810.1	1607
OB06G17610.1	OB02G39500.1	1405
OB02G29880.1	OB10G18350.1	411
OB01G38970.1	OB07G19830.1	318
OB02G27500.1	OB03G37140.1	1763
OB01G30270.1	OB12G18980.1	861
OB07G11440.1	OB07G11570.1	149
OB09G24930.1	OB09G25100.1	169
OB03G28370.1	OB10G17540.1	517
OB02G37770.1	OB06G20630.1	1640
OB06G31610.1	OB03G26150.1	800
OB03G30100.1	OB03G15900.1	449
OB01G30240.1	OB05G31700.1	328
OB09G25150.1	OB09G25190.1	194
OB09G25050.1	OB09G25150.1	197
OB03G47970.1	OB03G47980.1	474
OB09G25020.1	OB09G25060.1	159
OB02G19200.1	OB01G16900.1	1528
OB03G27360.1	OB07G30310.1	1108
OB06G32150.1	OB03G36000.1	840
OB08G15330.1	OB02G28710.1	331
OB01G46000.1	OB05G18380.1	316
OB04G34880.1	OB04G34890.1	1378
OB09G25060.1	OB09G25150.1	137
OB01G17510.1	OB02G18690.1	229
OB05G27380.1	OB12G10300.1	442
OB05G18380.1	OB08G27890.1	247
OB06G10040.1	OB06G26270.1	367
OB01G21920.1	OB01G36690.1	1439
OB08G18590.1	OB09G26730.1	548
OB01G29190.1	OB05G26900.1	254
OB02G33910.1	OB03G35200.1	293
OB10G17880.1	OB11G24010.1	499
OB01G47200.1	OB05G25780.1	376
OB02G30050.1	OB04G23410.1	605
OB05G33690.1	OB11G24010.1	524
OB03G12440.1	OB03G15900.1	294
OB06G34150.1	OB06G34140.1	552
OB04G13170.1	OB04G23250.1	1011
OB02G36240.1	OB04G30930.1	629
OB02G37720.1	OB08G26290.1	1059
OB04G26270.1	OB04G26290.1	1008
OB06G25450.1	OB06G25470.1	452
OB03G47020.1	OB03G47580.1	639
OB08G16880.1	OB07G12380.1	279
OB03G23510.1	OB06G19320.1	850
OB06G25460.1	OB06G25470.1	434
OB02G40990.1	OB09G18810.1	474
OB09G20880.1	OB08G26540.1	204
OB06G31890.1	OB10G22860.1	197
OB05G18030.1	OB05G18040.1	1581
OB03G14230.1	OB05G18620.1	312
OB01G13200.1	OB03G22510.1	565
OB03G27450.1	OB07G30010.1	404
OB12G23410.1	OB04G30360.1	553
OB09G14020.1	OB02G17480.1	1905
OB02G39190.1	OB12G12260.1	764
OB07G23940.1	OB07G23960.1	955
OB02G34810.1	OB04G28910.1	1771
OB03G45510.1	OB06G11020.1	222
OB04G12530.1	OB10G12050.1	382
OB11G19910.1	OB11G19920.1	63.9
OB05G20140.1	OB12G26830.1	1466
OB03G27810.1	OB07G29600.1	676
OB07G30730.1	OB07G30780.1	335
OB02G34820.1	OB04G28910.1	1778
OB04G21720.1	OB11G12910.1	265
OB03G22860.1	OB05G11240.1	1499
OB08G28520.1	OB09G22440.1	690
OB01G13330.1	OB12G12310.1	209
OB05G10870.1	OB07G28970.1	432
OB05G16010.1	OB05G16050.1	398
OB10G23670.1	OB10G23690.1	335
OB01G52180.1	OB06G29480.1	671
OB07G30760.1	OB07G26360.1	95.5
OB03G19870.1	OB10G10390.1	559
OB05G34190.1	OB03G42780.1	407
OB01G11190.1	OB10G12600.1	365
OB01G16610.1	OB06G25740.1	280
OB04G25950.1	OB02G32100.1	1007
OB01G14910.1	OB04G23890.1	544
OB02G13920.1	OB07G10490.1	561
OB04G12400.1	OB10G18970.1	176
OB06G17810.1	OB09G27170.1	526
OB06G12660.1	OB06G27150.1	501
OB11G25590.1	OB07G25930.1	536
OB01G34750.1	OB05G33570.1	823
OB06G23880.1	OB06G23890.1	594
OB03G37530.1	OB03G37540.1	441
OB05G15390.1	OB09G15640.1	619
OB03G15900.1	OB05G35390.1	306
OB01G32910.1	OB01G32920.1	802
OB12G15660.1	OB08G13180.1	324
OB11G12160.1	OB12G12640.1	398
OB01G33630.1	OB05G34340.1	875
OB04G24440.1	OB04G24450.1	507
OB03G15960.1	OB07G27580.1	277
OB12G15660.1	OB08G13190.1	318
OB05G12620.1	OB08G10490.1	577
OB01G44890.1	OB03G43690.1	567
OB06G14390.1	OB08G26310.1	508
OB12G16860.1	OB01G46130.1	625
OB06G23090.1	OB07G28330.1	666
OB02G40230.1	OB06G17070.1	795
OB12G16860.1	OB01G46140.1	520
OB04G13200.1	OB04G13330.1	451
OB05G28110.1	OB05G28120.1	352
OB03G16950.1	OB03G37750.1	120
OB05G16490.1	OB06G13450.1	483
OB02G32190.1	OB04G36150.1	1047
OB04G19600.1	OB04G11740.1	866
OB12G12920.1	OB11G12480.1	455
OB03G26440.1	OB05G14950.1	414
OB01G28240.1	OB01G36690.1	1563
OB01G51840.1	OB05G21770.1	588
OB04G11280.1	OB04G11290.1	393
OB01G22230.1	OB05G12230.1	277
OB03G29290.1	OB03G29400.1	153
OB09G24820.1	OB06G35610.1	668
OB02G17330.1	OB03G14740.1	551
OB07G23050.1	OB07G23400.1	712
OB12G22880.1	OB11G27320.1	316
OB09G10610.1	OB09G20200.1	721
OB05G30020.1	OB03G42630.1	890
OB08G21480.1	OB09G14320.1	1245
OB01G47620.1	OB04G37910.1	355
OB06G12800.1	OB06G12830.1	76.3
OB02G25960.1	OB04G18000.1	695
OB03G40190.1	OB08G27850.1	1234
OB09G24130.1	OB10G17280.1	335
OB01G19530.1	OB08G15270.1	197
OB02G17790.1	OB06G26910.1	140
OB05G27250.1	OB11G11920.1	498
OB12G14200.1	OB12G16160.1	435
OB01G11050.1	OB01G11120.1	801
OB01G11030.1	OB01G11020.1	766
OB06G11480.1	OB08G26090.1	627
OB09G19620.1	OB11G24900.1	449
OB03G44760.1	OB07G14620.1	366
OB08G29790.1	OB08G29870.1	174
OB10G10490.1	OB10G10510.1	1147
OB08G25000.1	OB09G19230.1	691
OB05G21510.1	OB09G20950.1	217
OB05G21420.1	OB05G21440.1	207
OB01G36450.1	OB10G23710.1	212
OB06G13160.1	OB10G14570.1	230
OB04G23210.1	OB03G38150.1	466
OB03G17050.1	OB12G21360.1	169
OB04G27210.1	OB10G22710.1	540
OB10G15210.1	OB06G23610.1	607
OB03G22320.1	OB03G47130.1	301
OB02G38340.1	OB02G19860.1	108
OB05G23790.1	OB05G23800.1	583
OB03G32600.1	OB07G22010.1	510
OB02G21420.1	OB04G37130.1	247
OB02G45270.1	OB03G36960.1	769
OB03G14920.1	OB03G21180.1	869
OB04G30810.1	OB11G16250.1	336
OB04G21340.1	OB10G10620.1	212
OB01G36460.1	OB10G23710.1	218
OB03G42100.1	OB06G33520.1	302
OB01G32610.1	OB01G43350.1	715
OB02G27040.1	OB03G37270.1	1182
OB05G30370.1	OB05G31620.1	301
OB09G25200.1	OB09G25130.1	150
OB09G17920.1	OB10G16580.1	506
OB01G19000.1	OB05G33260.1	418
OB03G13960.1	OB08G30710.1	706
OB02G35040.1	OB04G29240.1	788
OB02G16770.1	OB06G28550.1	359
OB12G26650.1	OB03G36780.1	307
OB08G15840.1	OB08G15870.1	1480
OB04G11440.1	OB06G12660.1	444
OB04G19580.1	OB04G19610.1	988
OB08G13590.1	OB08G12760.1	374
OB03G14940.1	OB07G14590.1	316
OB01G17870.1	OB05G27980.1	267
OB04G21360.1	OB04G21370.1	476
OB10G23580.1	OB10G23680.1	230
OB03G28240.1	OB07G18250.1	543
OB04G12670.1	OB04G12690.1	128
OB02G21720.1	OB04G26730.1	745
OB11G14010.1	OB12G14350.1	162
OB06G32300.1	OB07G16770.1	595
OB02G35490.1	OB03G12240.1	738
OB05G26760.1	OB01G45630.1	874
OB02G33330.1	OB04G26290.1	611
OB04G12680.1	OB04G12690.1	91.3
OB02G37700.1	OB08G26300.1	672
OB05G21510.1	OB09G26630.1	103
OB03G36150.1	OB10G18240.1	133
OB11G11240.1	OB12G11520.1	619
OB08G29680.1	OB09G25150.1	144
OB02G12640.1	OB11G17390.1	683
OB02G27110.1	OB03G41740.1	962
OB11G23390.1	OB01G41400.1	1513
OB03G17150.1	OB03G17180.1	607
OB06G35070.1	OB08G25000.1	563
OB05G18630.1	OB12G25750.1	1027
OB01G34560.1	OB01G36370.1	263
OB11G14610.1	OB05G25430.1	409
OB04G32860.1	OB02G28710.1	337
OB05G15310.1	OB10G24310.1	527
OB07G31700.1	OB04G34630.1	358
OB10G20690.1	OB10G20720.1	603
OB03G48490.1	OB10G10720.1	308
OB05G34920.1	OB07G24940.1	541
OB02G32060.1	OB05G25140.1	1057
OB02G19840.1	OB07G15470.1	799
OB01G29980.1	OB01G29990.1	1197
OB01G51940.1	OB08G26940.1	952
OB11G14200.1	OB12G14500.1	714
OB04G15980.1	OB04G21780.1	617
OB09G26610.1	OB09G26640.1	791
OB11G20110.1	OB11G26280.1	969
OB01G31820.1	OB12G16570.1	1402
OB02G24560.1	OB04G16080.1	491
OB02G43700.1	OB04G25600.1	674
OB02G10970.1	OB11G27940.1	836
OB08G27260.1	OB09G21550.1	688
OB04G30590.1	OB06G10750.1	320
OB03G22480.1	OB09G21470.1	493
OB08G17410.1	OB06G14710.1	577
OB01G54890.1	OB05G11020.1	399
OB01G39490.1	OB06G25930.1	832
OB10G17950.1	OB12G21580.1	113
OB02G39030.1	OB06G18230.1	690
OB10G23650.1	OB10G23700.1	223
OB02G25870.1	OB03G25540.1	842
OB02G17900.1	OB06G15450.1	623
OB07G24360.1	OB01G29690.1	717
OB07G32800.1	OB11G10160.1	367
OB10G18680.1	OB02G26740.1	578
OB09G24930.1	OB09G25070.1	155
OB06G10430.1	OB06G32000.1	402
OB06G10910.1	OB11G14860.1	1342
OB01G31980.1	OB06G12540.1	177
OB10G16880.1	OB01G30690.1	406
OB06G13470.1	OB12G13090.1	211
OB01G42590.1	OB01G42620.1	64.3
OB04G16280.1	OB04G16290.1	1046
OB10G21720.1	OB10G21750.1	409
OB02G36110.1	OB05G29580.1	278
OB11G13740.1	OB11G13760.1	1138
OB02G40630.1	OB08G25000.1	608
OB02G25080.1	OB08G15210.1	264
OB04G28780.1	OB03G46160.1	380
OB01G38910.1	OB01G38890.1	424
OB01G54570.1	OB05G10600.1	199
OB05G24640.1	OB01G48630.1	743
OB03G12050.1	OB10G23770.1	134
OB07G11690.1	OB07G11610.1	778
OB01G47290.1	OB08G28800.1	370
OB07G28590.1	OB11G24600.1	355
OB01G11850.1	OB02G41210.1	336
OB04G37780.1	OB08G10420.1	1545
OB01G11150.1	OB01G11050.1	771
OB01G36960.1	OB11G14480.1	515
OB04G25740.1	OB01G37360.1	536
OB01G44080.1	OB09G24460.1	938
OB05G24700.1	OB11G16440.1	311
OB09G13610.1	OB02G42080.1	369
OB01G10860.1	OB02G26860.1	179
OB03G22560.1	OB07G31480.1	466
OB02G24690.1	OB09G21880.1	869
OB01G52760.1	OB09G16390.1	488
OB08G25010.1	OB09G19260.1	281
OB01G45920.1	OB05G26610.1	468
OB04G32260.1	OB05G18030.1	1239
OB03G38160.1	OB04G23240.1	489
OB10G24760.1	OB03G13760.1	520
OB02G18690.1	OB05G30480.1	211
OB12G18530.1	OB05G21510.1	179
OB03G38700.1	OB05G15080.1	1662
OB06G13870.1	OB03G41500.1	215
OB01G23450.1	OB05G13920.1	314
OB02G10590.1	OB08G13200.1	310
OB01G48220.1	OB02G25310.1	364
OB01G31760.1	OB01G31820.1	2215
OB01G43960.1	OB05G28090.1	749
OB01G28800.1	OB11G27940.1	671
OB07G28290.1	OB07G28320.1	153
OB02G15140.1	OB06G31030.1	149
OB04G32270.1	OB05G18030.1	1298
OB02G21710.1	OB07G11600.1	671
OB03G38710.1	OB05G15080.1	2175
OB06G18900.1	OB07G12380.1	314
OB02G30400.1	OB04G23930.1	561
OB01G10860.1	OB12G16210.1	156
OB09G25010.1	OB09G25100.1	137
OB04G29180.1	OB02G35020.1	581
OB01G35130.1	OB01G35180.1	868
OB02G21720.1	OB07G11600.1	749
OB04G32440.1	OB08G15810.1	275
OB01G53070.1	OB01G53080.1	339
OB02G19550.1	OB01G17270.1	343
OB08G23540.1	OB09G16890.1	272
OB04G16900.1	OB04G16940.1	797
OB08G21530.1	OB02G15770.1	352
OB07G24360.1	OB10G25640.1	580
OB09G25020.1	OB09G25100.1	142
OB02G41410.1	OB06G16010.1	599
OB01G35140.1	OB01G35180.1	867
OB01G52650.1	OB01G52700.1	388
OB09G18330.1	OB03G15340.1	357
OB04G12970.1	OB10G18860.1	1103
OB05G33410.1	OB06G35180.1	211
OB01G30870.1	OB02G38210.1	581
OB04G28100.1	OB07G20540.1	349
OB03G29190.1	OB07G28110.1	607
OB01G52660.1	OB01G52700.1	419
OB01G33070.1	OB01G34820.1	630
OB01G37930.1	OB08G19900.1	855
OB11G11370.1	OB12G11680.1	688
OB01G21950.1	OB05G18520.1	360
OB01G30270.1	OB03G21180.1	855
OB01G15440.1	OB05G15230.1	1063
OB05G19340.1	OB03G22520.1	480
OB12G26740.1	OB03G36940.1	634
OB09G14440.1	OB09G14560.1	554
OB07G31780.1	OB03G26320.1	687
OB02G27500.1	OB06G17820.1	1796
OB03G25130.1	OB08G14710.1	318
OB03G47280.1	OB07G16580.1	122
OB11G11990.1	OB12G12290.1	767
OB09G26200.1	OB05G31190.1	373
OB04G34630.1	OB07G31730.1	315
OB01G44980.1	OB06G36010.1	425
OB10G18640.1	OB05G18620.1	299
OB11G11860.1	OB12G12160.1	617
OB01G44720.1	OB07G24630.1	606
OB03G10030.1	OB02G12100.1	550
OB01G43250.1	OB06G32150.1	850
OB03G22660.1	OB12G21580.1	180
OB07G23900.1	OB07G23910.1	706
OB02G28240.1	OB12G19240.1	664
OB03G38050.1	OB03G38090.1	351
OB08G13640.1	OB09G16750.1	229
OB04G18900.1	OB06G13470.1	205
OB03G25220.1	OB11G11560.1	839
OB04G26220.1	OB08G20520.1	134
OB02G32960.1	OB04G26860.1	361
OB03G32760.1	OB03G32780.1	1095
OB04G33200.1	OB04G33210.1	437
OB05G29260.1	OB07G22790.1	302
OB02G39360.1	OB06G17710.1	615
OB07G15120.1	OB07G25380.1	589
OB03G11410.1	OB08G21690.1	592
OB10G23530.1	OB10G23600.1	270
OB01G44740.1	OB05G27390.1	468
OB06G28690.1	OB01G27330.1	515
OB02G25080.1	OB08G15240.1	263
OB02G23670.1	OB11G12910.1	149
OB07G11060.1	OB07G11090.1	229
OB02G26680.1	OB04G20250.1	556
OB10G23540.1	OB10G23600.1	290
OB01G44460.1	OB06G19850.1	444
OB11G12250.1	OB12G12720.1	516
OB02G19750.1	OB04G35190.1	338
OB07G11070.1	OB07G11090.1	210
OB07G11690.1	OB12G21250.1	726
OB02G39070.1	OB09G15730.1	883
OB08G14810.1	OB01G29700.1	663
OB01G50270.1	OB02G37490.1	265
