OB02G17960.1 Os02t0219800-01 2
OB02G18020.1 Os02t0220500-01 2
OB02G18110.1 Os06t0564500-01 8
OB02G18280.1 Os02t0225900-00 2
OB02G18460.1 Os02t0228300-01 3
OB02G18480.1 Os02t0229000-01 2
OB02G18500.1 Os02t0229400-01 3
OB02G18630.1 Os03t0278200-01 2
OB02G18720.1 Os02t0232900-01 3
OB02G18730.1 Os02t0233100-01 2
OB02G18750.1 Os09t0287500-01 2
OB02G18890.1 Os06t0550000-00 4
OB02G19080.1 Os02t0243300-01 3
OB02G19360.1 Os02t0247200-01 2
OB02G19550.1 Os02t0250300-01 2
OB02G19660.1 Os02t0252200-01 2
OB02G19730.1 Os06t0528600-01 4
OB02G19740.1 Os06t0527100-01 4
OB02G19840.1 Os10t0464400-01 2
OB02G19940.1 Os02t0258300-01 2
OB02G19970.1 Os02t0259100-02 3
OB02G19980.1 Os02t0266000-01 2
OB02G20070.1 Os02t0260500-00 2
OB02G20080.1 Os02t0260700-01 2
OB02G20180.1 Os02t0265900-01 5
OB02G20270.1 Os02t0267900-00 3
OB02G20280.1 Os02t0268300-00 7
OB02G20290.1 Os02t0268050-00 17
OB02G20500.1 Os02t0272300-01 2
OB02G20640.1 Os02t0274600-00 2
OB02G20730.1 Os02t0276400-01 2
OB02G20790.1 Os02t0278700-01 2
OB02G20890.1 Os06t0696600-01 3
OB02G20920.1 Os05t0230900-01 2
OB02G20970.1 Os02t0282900-01 2
OB02G21230.1 Os11t0593100-01 2
OB02G21360.1 Os03t0847600-01 2
OB02G21420.1 Os09t0297100-01 5
OB02G21430.1 Os02t0290300-01 2
OB02G21500.1 Os02t0291400-00 7
OB02G21740.1 Os05t0542200-01 2
OB02G21770.1 Os02t0300700-01 2
OB02G21790.1 Os02t0301100-01 3
OB02G21820.1 Os06t0343100-01 2
OB02G21850.1 Os02t0301800-02 2
OB02G22100.1 Os02t0311150-00 2
OB02G22200.1 Os02t0307000-01 2
OB02G22350.1 Os02t0313700-02 2
OB02G22370.1 Os02t0314300-00 3
OB02G22410.1 Os02t0315600-01 4
OB02G22470.1 Os02t0318200-00 2
OB02G22530.1 Os11t0282700-01 3
OB02G22640.1 Os02t0319100-01 2
OB02G22720.1 Os02t0321800-01 3
OB02G22790.1 Os01t0695700-00 10
OB02G22830.1 Os02t0323600-01 5
OB02G22880.1 Os03t0297100-01 3
OB02G23020.1 Os02t0326600-01 2
OB02G23100.1 Os08t0117300-01 3
OB02G23170.1 Os02t0436400-01 2
OB02G23340.1 Os03t0244200-02 2
OB02G23360.1 Os03t0244200-02 4
OB02G23390.1 Os02t0445600-01 2
OB02G23520.1 Os02t0456100-01 2
OB02G23540.1 Os02t0454500-01 3
OB02G23750.1 Os01t0582600-01 3
OB02G23900.1 BAC19899 2
OB02G24000.1 Os11t0166800-01 2
OB02G24030.1 Os11t0167500-00 2
OB02G24270.1 Os02t0465500-01 2
OB02G24290.1 Os07t0514550-01 2
OB02G24330.1 Os08t0375700-00 7
OB02G24360.1 Os02t0467600-01 2
OB02G24390.1 Os02t0467700-01 2
OB02G24560.1 Os02t0471500-01 5
OB02G24610.1 Os02t0473200-01 3
OB02G24970.1 Os02t0488600-01 2
OB02G24980.1 Os02t0489400-01 2
OB02G25150.1 Os08t0106900-00 2
OB02G25200.1 Os05t0421300-01 2
OB02G25320.1 Os02t0498700-01 3
OB02G25340.1 Os03t0295866-00 2
OB02G25390.1 Os04t0376000-01 2
OB02G25610.1 Os02t0507400-01 2
OB02G25720.1 Os02t0510000-01 2
OB02G25730.1 Os02t0510100-01 2
OB02G25740.1 Os02t0510200-01 2
OB02G25800.1 Os02t0511400-01 2
OB02G25930.1 Os02t0514700-00 2
OB02G25960.1 Os02t0515200-01 2
OB02G26210.1 Os02t0520100-01 2
OB02G26480.1 Os02t0525900-01 2
OB02G26500.1 Os02t0526400-01 2
OB02G26610.1 Os02t0527600-01 2
OB02G26650.1 Os02t0528100-01 2
OB02G26660.1 Os02t0528200-01 3
OB02G26730.1 Os02t0529700-01 2
OB02G26760.1 Os02t0529800-00 5
OB02G26870.1 Os02t0532300-02 2
OB02G26950.1 Os02t0533900-01 2
OB02G27000.1 Os07t0564100-01 2
OB02G27070.1 Os02t0535700-01 2
OB02G27110.1 Os12t0443500-01 4
OB02G27200.1 Os02t0537700-01 2
OB02G27210.1 Os02t0537500-01 2
OB02G27340.1 Os02t0540700-00 2
OB02G27370.1 Os02t0542200-01 2
OB02G27630.1 Os02t0550300-00 2
OB02G27690.1 Os02t0550900-02 3
OB02G27700.1 Os02t0551100-01 10
OB02G27750.1 Os02t0552000-01 3
OB02G27840.1 Os07t0690600-00 3
OB02G27890.1 Os02t0554100-01 2
OB02G27920.1 Os02t0554900-01 2
OB02G27960.1 Os02t0555300-01 2
OB02G27990.1 Os02t0555900-00 3
OB02G28070.1 Os02t0556900-02 2
OB02G28120.1 Os03t0210100-00 2
OB02G28170.1 Os02t0557200-01 2
OB02G28220.1 Os02t0557800-01 2
OB02G28240.1 Os02t0558100-02 5
OB02G28310.1 Os02t0558700-00 3
OB02G28390.1 Os02t0562300-01 2
OB02G28400.1 Os02t0562400-01 2
OB02G28440.1 Os02t0564000-01 3
OB02G28570.1 Os02t0565400-01 2
OB02G28660.1 Os02t0566800-01 6
OB02G28780.1 Os02t0572000-01 2
OB02G28790.1 Os02t0571900-01 5
OB02G29000.1 Os02t0574600-01 4
OB02G29020.1 Os02t0574900-01 2
OB02G29060.1 Os02t0575700-01 3
OB02G29160.1 Os02t0577100-01 3
OB02G29170.1 Os02t0577300-00 2
OB02G29250.1 Os02t0578366-00 2
OB02G29420.1 Os02t0580800-01 2
OB02G29480.1 Os02t0581200-01 2
OB02G29700.1 Os02t0586400-01 2
OB02G29710.1 Os02t0586500-02 2
OB02G29800.1 Os02t0588300-01 2
OB02G29810.1 Os02t0588500-02 3
OB02G29840.1 Os02t0591500-01 2
OB02G29860.1 Os02t0591700-01 2
OB02G29880.1 Os10t0427300-01 3
OB02G29910.1 Os02t0592000-00 2
OB02G29940.1 Os02t0592400-01 2
OB02G30020.1 Os02t0593900-01 2
OB02G30050.1 Os04t0477000-01 2
OB02G30070.1 Os02t0594900-01 3
OB02G30130.1 Os02t0595500-01 2
OB02G30140.1 Os02t0595700-01 2
OB02G30150.1 Os02t0595800-01 2
OB02G30270.1 Os02t0597800-01 2
OB02G30280.1 Os04t0483500-01 4
OB02G30360.1 Os02t0600100-01 2
OB02G30400.1 Os04t0485400-02 2
OB02G30440.1 Os02t0601300-01 5
OB02G30510.1 Os02t0601800-01 2
OB02G30550.1 Os02t0602100-02 2
OB02G30640.1 Os02t0603000-00 2
OB02G30670.1 Os02t0603600-01 2
OB02G30730.1 Os04t0492800-01 2
OB02G30770.1 Os02t0606000-01 2
OB02G30890.1 Os02t0604300-01 3
OB02G31070.1 Os04t0499200-01 2
OB02G31130.1 Os02t0612700-01 2
OB02G31160.1 Os02t0613000-01 2
OB02G31190.1 Os02t0613200-02 2
OB02G31210.1 Os02t0613600-01 2
OB02G31220.1 Os02t0613900-02 3
OB02G31270.1 Os02t0614400-01 2
OB02G31280.1 Os02t0614500-01 5
OB02G31390.1 Os02t0615500-01 2
OB02G31440.1 Os02t0616100-01 2
OB02G31530.1 Os02t0617300-02 2
OB02G31610.1 Os02t0618100-01 2
OB02G31650.1 Os02t0618700-01 2
OB02G31720.1 Os02t0620400-01 2
OB02G31830.1 Os02t0621300-01 4
OB02G31910.1 Os02t0622200-01 2
OB02G31930.1 Os02t0622400-01 2
OB02G31950.1 Os04t0515900-01 3
OB02G31970.1 Os01t0364100-00 7
OB02G31990.1 Os02t0624300-01 2
OB02G32030.1 Os02t0625500-01 2
OB02G32130.1 Os02t0628000-00 10
OB02G32150.1 Os02t0628600-01 4
OB02G32190.1 Os02t0629400-01 2
OB02G32270.1 Os04t0522500-01 3
OB02G32280.1 Os02t0631000-01 2
OB02G32300.1 Os02t0631200-01 2
OB02G32320.1 Os02t0631700-01 5
OB02G32380.1 Os02t0633066-00 3
OB02G32420.1 Os04t0524900-00 15
OB02G32520.1 Os02t0634900-01 2
OB02G32550.1 Os02t0635000-01 2
OB02G32640.1 Os02t0636600-00 5
OB02G32740.1 Os04t0528600-01 2
OB02G32870.1 Os02t0640000-01 3
OB02G32930.1 Os02t0640800-03 2
OB02G32950.1 Os04t0532800-01 2
OB02G32960.1 Os02t0641900-01 2
OB02G32980.1 Os04t0533500-02 3
OB02G33020.1 Os02t0642700-01 4
OB02G33030.1 Os02t0643000-01 3
OB02G33040.1 Os02t0643200-01 2
OB02G33070.1 Os02t0643600-00 5
OB02G33100.1 Os02t0644000-02 4
OB02G33110.1 Os02t0644100-01 2
OB02G33150.1 Os02t0645100-01 2
OB02G33180.1 Os02t0646200-01 2
OB02G33230.1 Os02t0647900-01 3
OB02G33240.1 Os02t0648100-01 3
OB02G33350.1 Os02t0650500-01 3
OB02G33430.1 Os04t0544100-01 2
OB02G33460.1 Os02t0652300-01 3
OB02G33570.1 Os02t0654000-01 2
OB02G33590.1 Os02t0654300-01 6
OB02G33620.1 Os02t0654500-01 3
OB02G33760.1 Os02t0656300-01 2
OB02G33770.1 Os02t0656400-01 2
OB02G33840.1 Os10t0560000-01 2
OB02G33850.1 Os02t0658100-01 5
OB02G33860.1 Os02t0658200-01 2
OB02G34070.1 Os04t0554200-02 2
OB02G34080.1 Os02t0662000-01 7
OB02G34120.1 Os02t0662700-01 2
OB02G34160.1 Os02t0663300-00 2
OB02G34380.1 Os02t0666300-01 2
OB02G34480.1 Os02t0667500-01 2
OB02G34530.1 Os02t0668000-01 2
OB02G34550.1 Os02t0668350-00 2
OB02G34570.1 Os02t0668500-01 2
OB02G34670.1 Os02t0669700-01 2
OB02G34680.1 Os02t0669900-01 2
OB02G34700.1 Os02t0670100-00 2
OB02G34710.1 Os02t0670400-01 4
OB02G34980.1 Os02t0673600-01 2
OB02G35040.1 Os02t0676400-00 2
OB02G35050.1 Os02t0676500-00 2
OB02G35120.1 Os02t0678200-01 3
OB02G35190.1 Os02t0679500-01 2
OB02G35250.1 Os02t0681000-01 2
OB02G35260.1 Os02t0681100-01 2
OB02G35450.1 Os04t0583700-00 2
OB02G35630.1 Os02t0689000-01 2
OB02G35640.1 Os02t0689200-03 6
OB02G35730.1 Os02t0690200-01 2
OB02G35760.1 Os02t0690600-01 2
OB02G35790.1 Os02t0691500-01 2
OB02G35800.1 Os02t0692000-01 2
OB02G35920.1 Os02t0695200-01 2
OB02G36020.1 Os02t0696700-01 2
OB02G36050.1 Os02t0697300-01 2
OB02G36090.1 Os02t0697600-01 2
OB02G36150.1 Os02t0698800-01 2
OB02G36200.1 Os02t0699600-01 2
OB02G36230.1 Os02t0700000-01 2
OB02G36240.1 Os02t0700100-01 2
OB02G36290.1 Os02t0700600-01 2
OB02G36300.1 Os02t0700700-01 2
OB02G36350.1 Os04t0601700-01 2
OB02G36410.1 Os02t0702500-01 2
OB02G36510.1 Os02t0703900-01 2
OB02G36520.1 Os02t0704000-01 3
OB02G36670.1 Os02t0705600-01 2
OB02G36700.1 Os02t0706400-01 2
OB02G37200.1 Os08t0512700-01 3
OB02G37220.1 Os02t0714100-01 2
OB02G37430.1 Os06t0319700-01 3
OB02G37440.1 Os02t0717900-01 2
OB02G37470.1 Os02t0718900-01 2
OB02G37580.1 Os02t0720200-01 4
OB02G37640.1 Os02t0720700-01 2
OB02G37650.1 Os02t0720900-01 2
OB02G37700.1 Os02t0721800-01 3
OB02G37730.1 Os02t0722400-01 11
OB02G37770.1 Os02t0722800-01 2
OB02G37830.1 Os02t0724000-01 2
OB02G37860.1 Os07t0585200-01 3
OB02G37910.1 Os06t0286375-00 2
OB02G38130.1 Os06t0274500-01 7
OB02G38200.1 Os02t0730050-00 2
OB02G38240.1 Os02t0730300-01 8
OB02G38270.1 Os02t0730600-00 2
OB02G38280.1 Os02t0730700-02 2
OB02G38450.1 Os02t0732600-01 4
OB02G38460.1 Os02t0732800-00 2
OB02G38540.1 Os02t0734300-01 2
OB02G38580.1 Os02t0734600-01 2
OB02G38630.1 Os02t0735200-01 4
OB02G38830.1 Os02t0738400-02 2
OB02G38860.1 Os02t0738900-01 3
OB02G38890.1 Os02t0739400-01 5
OB02G38910.1 Os02t0739600-01 2
OB02G38920.1 Os02t0739700-01 2
OB02G38950.1 Os02t0739900-01 2
OB02G39000.1 Os02t0740600-01 2
OB02G39030.1 Os02t0741100-01 2
OB02G39100.1 Os02t0742000-01 2
OB02G39130.1 Os06t0234100-01 3
OB02G39140.1 Os02t0742700-00 2
OB02G39330.1 Os02t0745100-01 2
OB02G39400.1 Os02t0746000-01 3
OB02G39410.1 Os02t0747400-01 2
OB02G39420.1 Os02t0747500-01 2
OB02G39510.1 Os06t0225800-01 3
OB02G39670.1 Os02t0751800-01 2
OB02G39860.1 Os02t0754000-02 2
OB02G39940.1 Os02t0754900-01 2
OB02G40070.1 Os02t0757100-01 4
OB02G40130.1 Os02t0758100-01 2
OB02G40230.1 Os02t0759700-01 3
OB02G40350.1 Os02t0761000-01 2
OB02G40360.1 Os02t0761100-01 2
OB02G40420.1 Os02t0761700-01 3
OB02G40440.1 Os01t0722800-00 3
OB02G40570.1 Os02t0764200-01 2
OB02G40680.1 Os02t0766700-01 2
OB02G40740.1 Os02t0767200-01 2
OB02G40840.1 Os06t0208800-01 2
OB02G40860.1 Os03t0703400-01 3
OB02G40890.1 Os02t0770000-01 2
OB02G40900.1 Os02t0770100-01 2
OB02G40920.1 Os02t0770600-01 2
OB02G40940.1 Os02t0770800-01 2
OB02G40980.1 Os02t0771400-00 3
OB02G41110.1 Os02t0773400-01 2
OB02G41400.1 Os06t0488200-01 6
OB02G41440.1 Os02t0778400-01 3
OB02G41450.1 Os02t0778500-01 2
OB02G41510.1 Os02t0779200-01 2
OB02G41570.1 Os02t0780550-01 2
OB02G41630.1 Os09t0439400-01 2
OB02G41730.1 Os02t0782200-02 2
OB02G41780.1 Os06t0195600-01 2
OB02G41910.1 Os02t0785200-00 3
OB02G41930.1 Os02t0785800-01 3
OB02G42030.1 Os02t0787100-01 3
OB02G42120.1 Os02t0788400-01 2
OB02G42180.1 Os02t0789100-01 5
OB02G42240.1 Os08t0445700-01 7
OB02G42270.1 Os02t0791200-01 2
OB02G42320.1 Os02t0791400-01 2
OB02G42500.1 Os06t0186600-02 2
OB02G42560.1 Os02t0794500-01 4
OB02G42580.1 Os12t0434400-00 2
OB02G42680.1 Os02t0796300-01 3
OB02G42700.1 Os02t0796500-01 2
OB02G42740.1 Os02t0797100-00 2
OB02G42750.1 Os02t0797200-01 3
OB02G42890.1 Os02t0799300-01 2
OB02G42930.1 Os02t0802200-01 2
OB02G43030.1 Os06t0173100-01 2
OB02G43090.1 Os02t0804900-01 2
OB02G43100.1 Os06t0167100-01 2
OB02G43280.1 Os10t0189600-01 2
OB02G43660.1 Os02t0814000-01 2
OB02G43710.1 Os02t0814400-01 2
OB02G44050.1 Os02t0817700-02 2
OB02G44090.1 Os02t0818000-01 2
OB02G44360.1 Os02t0820700-01 2
OB02G44420.1 Os01t0706500-00 2
OB02G44480.1 Os05t0176000-01 2
OB02G44510.1 Os02t0822100-01 5
OB02G44760.1 Os02t0824500-01 4
OB02G44790.1 Os02t0824700-01 2
OB02G44910.1 Os03t0170900-01 3
OB02G44970.1 Os06t0273800-01 3
OB02G44980.1 Os02t0828100-01 2
OB02G45290.1 Os03t0234000-00 6
OB03G10030.1 Os03t0100040-01 3
OB03G10160.1 Os03t0101100-01 2
OB03G10220.1 Os03t0101800-01 2
OB03G10320.1 Os03t0103000-01 2
OB03G10390.1 Os03t0105600-01 7
OB03G10410.1 Os03t0105800-01 2
OB03G10490.1 Os03t0106800-01 12
OB03G10630.1 Os03t0108000-01 2
OB03G10650.1 Os10t0545600-00 2
OB03G10690.1 Os03t0108400-01 2
OB03G10810.1 Os03t0113200-01 2
OB03G10890.1 Os03t0111100-01 2
OB03G11020.1 Os10t0516900-01 2
OB03G11050.1 Os03t0113800-01 2
OB03G11110.1 Os03t0114300-01 2
OB03G11130.1 Os03t0114800-01 2
OB03G11300.1 Os03t0116800-01 3
OB03G11410.1 Os10t0524500-01 6
OB03G11550.1 Os03t0120100-01 5
OB03G11660.1 Os03t0121300-01 8
OB03G11730.1 Os03t0122300-01 3
OB03G11850.1 Os03t0124100-01 2
OB03G11930.1 Os03t0125100-01 2
OB03G11950.1 Os03t0125600-01 5
OB03G12020.1 Os03t0126100-01 2
OB03G12050.1 Os03t0126700-01 2
OB03G12190.1 Os03t0128000-01 2
OB03G12260.1 Os03t0129100-01 4
OB03G12280.1 Os03t0129300-01 2
OB03G12470.1 Os03t0131200-01 3
OB03G12630.1 Os03t0132800-01 4
OB03G12700.1 Os03t0133900-01 3
OB03G12750.1 Os03t0135100-01 2
OB03G12980.1 Os03t0137700-01 2
OB03G13010.1 Os10t0471400-01 2
OB03G13040.1 Os03t0138200-01 3
OB03G13100.1 Os03t0139100-00 3
OB03G13190.1 Os03t0139600-00 4
OB03G13220.1 Os03t0140400-01 2
OB03G13290.1 Os10t0465800-00 2
OB03G13400.1 Os10t0463100-00 2
OB03G13410.1 Os03t0143400-01 2
OB03G13420.1 Os03t0143532-00 2
OB03G13460.1 Os03t0143700-01 2
OB03G14010.1 Os10t0444400-01 2
OB03G14080.1 Os03t0151800-02 4
OB03G14110.1 Os10t0440100-00 2
OB03G14560.1 Os03t0160200-01 2
OB03G14600.1 Os03t0160600-01 5
OB03G14710.1 Os03t0162000-01 3
OB03G14750.1 Os11t0591300-00 2
OB03G14810.1 Os03t0163300-01 2
OB03G14820.1 Os03t0163500-01 2
OB03G14830.1 Os03t0163600-00 2
OB03G14910.1 Os03t0165300-02 3
OB03G14920.1 Os03t0165400-01 8
OB03G14940.1 Os03t0165800-01 3
OB03G14950.1 Os03t0165900-01 2
OB03G14990.1 Os03t0166800-01 2
OB03G15030.1 Os10t0411700-01 2
OB03G15100.1 Os03t0167500-02 2
OB03G15130.1 Os03t0167800-01 2
OB03G15150.1 Os03t0168000-01 2
OB03G15260.1 Os03t0169000-01 5
OB03G15530.1 Os03t0172200-01 2
OB03G15860.1 Os03t0178400-01 2
OB03G15910.1 Os03t0179700-00 2
OB03G15960.1 Os03t0180400-01 2
OB03G16050.1 Os03t0181600-02 2
OB03G16200.1 Os03t0183600-00 5
OB03G16280.1 Os03t0184400-01 2
OB03G16290.1 Os03t0184500-01 2
OB03G16550.1 Os03t0187800-01 2
OB03G16560.1 Os08t0480000-01 3
OB03G16590.1 Os03t0188400-01 2
OB03G16660.1 Os03t0189400-01 3
OB03G16720.1 Os03t0190800-01 3
OB03G16740.1 Os03t0191000-01 4
OB03G16880.1 Os03t0192700-01 2
OB03G16920.1 Os03t0193000-01 3
OB03G16980.1 Os09t0368200-00 2
OB03G17050.1 Os03t0194500-01 2
OB03G17070.1 Os03t0194900-02 2
OB03G17190.1 Os03t0196000-00 6
OB03G17310.1 Os03t0197100-01 5
OB03G17460.1 Os12t0511300-01 3
OB03G17510.1 Os03t0200500-01 4
OB03G17660.1 Os03t0201901-00 5
OB03G17680.1 Os03t0202200-01 2
OB03G17930.1 Os03t0762900-01 2
OB03G17990.1 Os03t0206600-01 2
OB03G18060.1 Os03t0207200-01 2
OB03G18130.1 Os03t0208500-01 3
OB03G18160.1 Os03t0208700-00 2
OB03G18250.1 Os03t0209800-01 2
OB03G18260.1 Os03t0210800-01 2
OB03G18450.1 Os03t0211800-01 2
OB03G18540.1 Os09t0347700-01 3
OB03G18670.1 Os03t0214400-01 2
OB03G18710.1 Os03t0215400-01 7
OB03G18820.1 Os03t0216700-01 2
OB03G18880.1 Os03t0218400-01 2
OB03G18980.1 Os03t0220100-01 14
OB03G19070.1 Os03t0223000-02 2
OB03G19210.1 Os02t0225000-01 2
OB03G19280.1 Os03t0226600-02 2
OB03G19310.1 Os03t0227000-01 2
OB03G19580.1 Os03t0231800-02 2
OB03G19800.1 Os09t0452700-00 9
OB03G19950.1 Os03t0237000-01 3
OB03G20110.1 Os03t0238800-01 2
OB03G20470.1 Os03t0244700-01 3
OB03G20510.1 Os03t0245200-01 2
OB03G20570.1 Os03t0246500-01 2
OB03G20590.1 Os03t0246900-00 2
OB03G20690.1 Os03t0247300-00 2
OB03G20820.1 Os03t0249300-01 2
OB03G20840.1 Os03t0249400-01 3
OB03G20890.1 Os03t0250000-01 2
OB03G20900.1 Os03t0250200-02 2
OB03G20960.1 Os03t0251500-01 2
OB03G21140.1 Os03t0254700-01 3
OB03G21230.1 Os03t0255500-01 2
OB03G21300.1 Os08t0239000-01 2
OB03G21370.1 Os03t0259100-01 10
OB03G21580.1 Os03t0262200-00 2
OB03G21740.1 Os03t0264400-01 2
OB03G21790.1 Os03t0265100-01 3
OB03G21830.1 Os03t0265500-01 3
OB03G21870.1 Os03t0265900-01 2
OB03G21890.1 Os03t0266100-01 4
OB03G21900.1 Os03t0266200-01 4
OB03G21980.1 Os03t0267500-01 4
OB03G22030.1 Os03t0268000-01 5
OB03G22260.1 Os03t0271600-01 2
OB03G22320.1 Os03t0273800-01 3
OB03G22430.1 Os03t0275900-01 2
OB03G22580.1 Os03t0278333-00 2
OB03G22750.1 Os03t0280400-01 3
OB03G22810.1 Os03t0281000-01 2
OB03G22860.1 Os03t0281600-01 2
OB03G22960.1 Os03t0283000-00 2
OB03G23170.1 Os03t0285700-01 4
OB03G23210.1 Os03t0286200-01 2
OB03G23420.1 Os08t0484600-01 2
OB03G23440.1 Os03t0289300-00 4
OB03G23510.1 Os03t0291500-01 2
OB03G23570.1 Os03t0292800-01 2
OB03G23680.1 Os05t0353400-01 2
OB03G23690.1 Os03t0294700-01 3
OB03G23750.1 Os05t0244900-00 2
OB03G23800.1 Os03t0296400-01 2
OB03G23850.1 Os03t0297000-01 3
OB03G23980.1 Os03t0298400-01 2
OB03G24030.1 Os03t0299600-01 2
OB03G24060.1 Os03t0300000-01 3
OB03G24160.1 Os03t0301200-01 3
OB03G24230.1 Os03t0301800-01 3
OB03G24560.1 Os03t0307100-01 2
OB03G24570.1 Os03t0307300-01 2
OB03G24740.1 Os03t0309200-01 3
OB03G25060.1 Os03t0316200-01 2
OB03G25270.1 Os05t0490200-01 2
OB03G25330.1 Os03t0321900-02 2
OB03G25370.1 Os03t0322600-01 2
OB03G25390.1 Os03t0322800-01 3
OB03G25430.1 Os03t0323800-01 3
OB03G25540.1 Os01t0276700-01 4
OB03G25560.1 Os03t0325500-01 2
OB03G25640.1 Os07t0684100-01 2
OB03G25660.1 Os03t0327100-01 2
OB03G25670.1 Os03t0327600-01 2
OB03G25680.1 Os03t0327800-01 2
OB03G25770.1 Os03t0329500-01 2
OB03G25780.1 Os03t0329700-01 4
OB03G25800.1 Os03t0329900-01 2
OB03G25880.1 Os03t0332100-00 2
OB03G25920.1 Os06t0128300-01 2
OB03G25960.1 Os03t0332533-01 2
OB03G26060.1 Os03t0334000-02 2
OB03G26120.1 Os03t0334800-01 2
OB03G26130.1 Os03t0335100-01 2
OB03G26150.1 Os03t0335300-01 6
OB03G26230.1 Os03t0336400-01 2
OB03G26330.1 Os03t0339700-01 2
OB03G26410.1 Os03t0694900-01 3
OB03G26440.1 Os03t0337800-01 2
OB03G26500.1 Os03t0341100-01 3
OB03G26590.1 Os03t0344100-02 2
OB03G26600.1 Os07t0673400-01 2
OB03G26650.1 Os03t0344700-01 2
OB03G26660.1 Os04t0501000-00 2
OB03G26910.1 Os03t0350100-01 2
OB03G27280.1 Os03t0356414-01 5
OB03G27300.1 Os07t0659400-00 2
OB03G27340.1 Os03t0356582-01 4
OB03G27360.1 Os03t0356638-00 2
OB03G27370.1 Os03t0356652-01 2
OB03G27450.1 Os03t0358200-00 2
OB03G27590.1 Os05t0538250-00 3
OB03G27610.1 Os03t0359700-01 2
OB03G27720.1 Os03t0363500-02 3
OB03G27810.1 Os07t0642800-01 2
OB03G27830.1 Os03t0365800-01 4
OB03G27870.1 Os03t0366000-01 2
OB03G27900.1 Os03t0366700-01 2
OB03G27990.1 Os03t0367900-01 2
OB03G28040.1 Os03t0368000-00 2
OB03G28060.1 Os03t0368000-00 2
OB03G28080.1 Os03t0368900-01 9
OB03G28140.1 Os03t0369800-01 2
OB03G28160.1 Os03t0370000-01 2
OB03G28210.1 Os03t0370600-00 3
OB03G28240.1 Os03t0370900-01 6
OB03G28360.1 Os03t0374400-01 2
OB03G28370.1 Os03t0374500-00 4
OB03G28440.1 Os03t0376000-01 2
OB03G28460.1 Os03t0376600-01 2
OB03G28520.1 Os03t0377500-01 2
OB03G28620.1 Os03t0379100-01 8
OB03G28630.1 Os03t0379300-01 2
OB03G28650.1 Os03t0154700-01 4
OB03G28800.1 Os03t0382100-01 2
OB03G29100.1 Os03t0388600-01 3
OB03G29110.1 Os03t0388800-01 2
OB03G29130.1 Os10t0565100-00 2
OB03G29160.1 Os03t0389700-01 4
OB03G29180.1 Os07t0622100-01 2
OB03G29260.1 Os01t0172400-02 6
OB03G29330.1 Os03t0392300-01 2
OB03G29360.1 Os03t0392600-01 3
OB03G29410.1 Os11t0241200-01 6
OB03G29570.1 Os03t0395300-01 2
OB03G29660.1 Os03t0397400-01 2
OB03G29740.1 Os03t0399400-01 2
OB03G29930.1 Os03t0402800-01 2
OB03G29990.1 Os03t0405900-01 2
OB03G30030.1 Os03t0406200-01 3
OB03G30070.1 Os03t0407000-01 2
OB03G30210.1 Os03t0410300-01 2
OB03G30230.1 Os03t0410900-01 2
OB03G30330.1 Os03t0411600-00 2
OB03G30420.1 Os03t0412800-01 5
OB03G30650.1 Os03t0416500-01 2
OB03G30670.1 Os03t0417800-01 3
OB03G30700.1 Os03t0417900-01 2
OB03G30710.1 Os03t0418700-01 2
OB03G30720.1 Os03t0418800-01 2
OB03G30790.1 Os03t0419700-00 3
OB03G30830.1 Os03t0421800-01 2
OB03G30870.1 Os03t0423300-01 4
OB03G31140.1 Os03t0427000-01 2
OB03G31290.1 Os02t0828900-01 2
OB03G31520.1 Os03t0448700-01 2
OB03G31680.1 Os01t0819800-01 2
OB03G32020.1 Os03t0240600-01 2
OB03G32430.1 Os09t0103500-01 2
OB03G32450.1 Os11t0241900-01 3
OB03G32520.1 Os01t0639100-01 4
OB03G32590.1 Os03t0570100-01 2
OB03G32600.1 Os03t0570800-01 5
OB03G32760.1 Os03t0574900-01 7
OB03G32870.1 Os03t0579200-00 2
OB03G33000.1 Os03t0582200-01 8
OB03G33290.1 Os04t0499300-01 3
OB03G33300.1 Os03t0657000-01 2
OB03G33690.1 Os03t0603600-01 3
OB03G33890.1 Os03t0607500-01 2
OB03G33900.1 Os03t0607600-00 2
OB03G33950.1 Os03t0609500-01 2
OB03G33960.1 Os03t0609800-01 5
OB03G34210.1 Os12t0589000-00 2
OB03G34220.1 Os03t0617900-01 2
OB03G34280.1 Os03t0619400-01 2
OB03G34480.1 Os11t0276000-01 2
OB03G34560.1 Os03t0626600-01 3
OB03G34620.1 Os03t0628800-01 3
OB03G34640.1 Os03t0633400-01 2
OB03G34650.1 Os03t0632800-01 2
OB03G34660.1 Os03t0633500-01 3
OB03G34670.1 Os03t0633800-01 3
OB03G34760.1 Os03t0636800-01 3
OB03G34810.1 Os03t0637900-01 2
OB03G34820.1 Os03t0638200-02 3
OB03G34840.1 Os03t0638800-01 8
OB03G35050.1 Os01t0209800-01 2
OB03G35060.1 Os12t0613250-00 3
OB03G35100.1 Os03t0643250-00 2
OB03G35180.1 Os03t0644400-01 2
OB03G35210.1 Os12t0616900-01 2
OB03G35240.1 Os03t0645966-00 2
OB03G35330.1 Os03t0647500-02 2
OB03G35340.1 Os03t0647600-01 2
OB03G35380.1 Os03t0648100-01 2
OB03G35440.1 Os03t0649000-01 2
